handle,product_title,subtitle,description,brand,category_handle,collection_handle,dietary_flags,status,brand_slug,vat_rate,regional_tags,subscription_eligible,eco_rating,image_filenames
drumsticks,Drumsticks,South Indian anchor vegetable,Fresh drumsticks (murungaikkai). Essential for sambar and avial. A weekly trigger for the South Indian community.,,fresh_veg,,vegetarian;vegan;gluten-free,published,fresh_veg,0,south-indian,true,,
tindora,Tindora,Ivy gourd — Gujarati favourite,Fresh tindora (kovakkai). Small ivy gourd popular in Gujarati and South Indian cuisine. Core volume driver.,,fresh_veg,,vegetarian;vegan;gluten-free,published,fresh_veg,0,gujarati,true,,
curry-leaves,Curry Leaves,Essential tempering herb,Fresh curry leaves (kari veppilai). The essential tempering herb for South Indian cooking. Saturday fresh batch.,,fresh_veg,,vegetarian;vegan;gluten-free,published,fresh_veg,0,south-indian,true,,
vine-tomato,Vine Tomato,Essential for rasam & curries,Fresh vine tomatoes. Essential for rasam and South Indian curries.,South Indian curries,fresh_veg,South Indian curries,fresh_veg,published,fresh_veg,published,generic,0,generic,0,,g
green-lime,Green Lime,Essential for pickles & chaat,Fresh green limes. Essential for pickles and daily cooking.,squeezing over chaat,fresh_veg,squeezing over chaat,fresh_veg,published,fresh_veg,published,generic,0,generic,0,,pc
coconut,Coconut,South Indian chutney essential,Fresh whole coconut. Essential for South Indian chutneys and curries.,curries,fresh_veg,curries,fresh_veg,published,fresh_veg,published,generic,0,generic,0,,pc
green-plantains,Green Plantains,Regional specialty — chips & curries,Fresh green plantains. Used for chips and curries.,curries,fresh_veg,curries,fresh_veg,published,fresh_veg,published,generic,0,generic,0,,pc
cassava,Cassava / Mogo,Sri Lankan & East African staple,Fresh cassava root (maravalli kizhangu). Boiled or fried — a Sri Lankan and East African staple. Core volume driver.,,fresh_veg,,vegetarian;vegan;gluten-free,published,fresh_veg,0,east-african-asian,true,,
arbi,Arbi / Taro Root,Boiled & fried — popular snack root,Fresh arbi (taro root / cheppankizhangu). Boiled and fried for a popular Indian snack. Ambient storage.,,fresh_veg,,vegetarian;vegan;gluten-free,published,fresh_veg,0,,true,,



